"type","begin_time","frequency","count","created with version","exported with version","project","last_name","first_name","born","sex","measurement_date","record_name"
"record","0.00000","2000","33640","Noraxon MR3 3.20.68","3.20.68","Kevin test","KEVIN","","","male","2025-07-17T16:09:36.565+08:00","EMG 2 channel recording-3"

"time","Activity","Marker","RT VMO (uV)","RT SEMITEND. (uV)"
12.10550,,,9.739834923,15.25682249
12.10600,,,6.077502031,14.64643367
12.10650,,,-3.688719016,13.42565604
12.10700,,,-15.59130092,11.28929519
12.10750,,,-25.35752196,8.542545518
12.10800,,,-29.32504926,4.880212625
12.10850,,,-28.40946604,0.9126853252
12.10900,,,-25.96791078,-2.749647567
12.10950,,,-21.38999466,-3.970425198
12.11000,,,-6.740663093,-3.360036383
12.11050,,,26.22033294,-2.749647567
12.11100,,,74.44104936,-2.44445316
12.11150,,,119.9150161,-0.6132867133
12.11200,,,146.1617352,2.133462956
12.11250,,,151.6552345,3.964629402
12.11300,,,146.1617352,3.964629402
12.11350,,,139.4474582,4.880212625
12.11400,,,131.5124036,7.932156702
12.11450,,,117.7786552,12.20487841
12.11500,,,99.16179638,16.17240571
12.11550,,,83.90207599,19.22434979
12.11600,,,78.40857666,19.8347386
12.11650,,,81.15532633,18.00357216
12.11700,,,85.42804803,14.95162808
12.11750,,,86.34363126,12.51007282
12.11800,,,84.81765922,10.98410078
12.11850,,,82.07090955,9.152934333
12.11900,,,77.49299343,6.100990256
12.11950,,,68.3371612,3.354240587
12.12000,,,54.90860726,0.6074909175
12.12050,,,42.70083096,-1.834064344
12.12100,,,35.98655399,-3.66523079
12.12150,,,32.6294155,-4.580814013
12.12200,,,26.83072175,-5.191202829
12.12250,,,17.06450071,-7.022369275
12.12300,,,10.35022374,-10.37950776
12.12350,,,10.65541815,-13.43145184
12.12400,,,11.87619578,-13.73664624
12.12450,,,4.8567244,-12.21067421
12.12500,,,-8.571829539,-11.29509098
12.12550,,,-12.53935684,-12.82106302
12.12600,,,4.8567244,-14.95742388
12.12650,,,35.68135958,-16.48339591
12.12700,,,57.65535693,-16.48339591
12.12750,,,62.23327305,-15.8730071
12.12800,,,61.92807864,-15.26261828
12.12850,,,69.86313324,-14.95742388
12.12900,,,79.01896547,-14.34703506
12.12950,,,73.22027173,-13.12625743
12.13000,,,50.94107996,-10.37950776
12.13050,,,26.83072175,-7.327563683
12.13100,,,9.739834923,-4.275619606
12.13150,,,-6.130274277,-1.528869936
12.13200,,,-19.86402262,2.133462956
12.13250,,,-16.81207855,8.23735111
12.13300,,,7.603474069,16.47760012
12.13350,,,33.85019313,22.88668268
12.13400,,,35.07097076,22.58148827
12.13450,,,10.65541815,15.8672113
12.13500,,,-21.69518907,8.23735111
12.13550,,,-56.79254596,4.575018218
12.13600,,,-102.5717071,4.26982381
12.13650,,,-159.0326725,3.964629402
12.13700,,,-208.779361,1.523074141
12.13750,,,-239.9091906,-3.054841975
12.13800,,,-256.0844942,-8.243146906
12.13850,,,-267.3766873,-10.98989658
12.13900,,,-275.0065475,-9.158730129
12.13950,,,-275.6169363,-3.360036383
12.14000,,,-264.3247432,3.049046179
12.14050,,,-234.1104968,6.711379072
12.14100,,,-178.5651146,7.016573479
12.14150,,,-108.6755953,6.406184664
12.14200,,,-49.77307458,5.795795848
12.14250,,,-22.61077229,5.185407033
12.14300,,,-23.83154992,3.659434994
12.14350,,,-33.90296538,1.523074141
12.14400,,,-35.73413182,0.3022965098
12.14450,,,-24.74713315,1.217879733
12.14500,,,-4.299107831,3.049046179
12.14550,,,21.03202801,4.26982381
12.14600,,,52.16185759,4.575018218
12.14650,,,89.09038093,4.880212625
12.14700,,,123.8825434,5.490601441
12.14750,,,143.1097911,5.795795848
12.14800,,,141.8890135,5.490601441
12.14850,,,131.2072092,5.490601441
12.14900,,,123.577349,7.016573479
12.14950,,,120.5254049,10.06851756
12.15000,,,117.1682664,12.81526723
12.15050,,,113.8111279,15.56201689
12.15100,,,110.1487951,18.61396097
12.15150,,,102.2137405,21.36071064
12.15200,,,86.64882566,20.75032183
12.15250,,,68.03196679,16.17240571
12.15300,,,53.07744082,10.67890637
12.15350,,,42.70083096,7.016573479
12.15400,,,38.42810925,7.016573479
12.15450,,,43.00602536,7.932156702
12.15500,,,49.72030233,7.932156702
12.15550,,,37.20733162,5.795795848
12.15600,,,-7.0458575,3.354240587
12.15650,,,-63.20162852,1.523074141
12.15700,,,-95.55223573,-0.002897897924
12.15750,,,-87.61718113,-0.3080923056
12.15800,,,-57.09774036,2.133462956
12.15850,,,-36.64971505,6.406184664
12.15900,,,-45.80554728,10.06851756
12.15950,,,-77.24057127,9.152934333
12.16000,,,-104.4028736,3.964629402
12.16050,,,-105.6236512,-0.918481121
12.16100,,,-86.0912091,-4.886008421
12.16150,,,-70.83148871,-9.158730129
12.16200,,,-73.57823838,-15.26261828
12.16250,,,-86.70159791,-18.92495118
12.16300,,,-102.2665127,-18.31456236
12.16350,,,-121.4937604,-16.48339591
12.16400,,,-143.1625633,-17.09378473
12.16450,,,-151.4028123,-19.8405344
12.16500,,,-136.143092,-20.45092321
12.16550,,,-108.9807897,-18.61975677
12.16600,,,-91.58470843,-17.09378473
12.16650,,,-94.0262637,-15.26261828
12.16700,,,-111.7275393,-10.07431335
12.16750,,,-129.7340094,0.3022965098
12.16800,,,-124.8508989,10.98410078
12.16850,,,-78.76654331,19.22434979
12.16900,,,-2.773135793,23.19187709
12.16950,,,68.03196679,25.02304353
12.17000,,,114.1163224,24.71784913
12.17050,,,151.9604289,22.58148827
12.17100,,,202.927895,18.61396097
12.17150,,,254.8109443,13.42565604
12.17200,,,276.7849417,6.406184664
12.17250,,,260.9148325,-1.834064344
12.17300,,,234.0577246,-10.07431335
12.17350,,,222.1551427,-14.95742388
12.17400,,,223.6811147,-16.17820151
12.17450,,,221.2395595,-14.04184065
12.17500,,,203.8434782,-9.158730129
12.17550,,,176.6811759,-3.054841975
12.17600,,,150.1292625,2.438657364
12.17650,,,126.0189043,6.100990256
12.17700,,,95.49946349,10.06851756
12.17750,,,50.33069115,14.64643367
12.17800,,,-1.857552569,17.69837775
12.17850,,,-41.53282557,17.08798893
12.17900,,,-53.74060188,14.34123926
12.17950,,,-42.44840879,13.12046163
12.18000,,,-23.52635552,12.81526723
12.18050,,,-10.09780158,10.67890637
12.18100,,,-6.740663093,6.100990256
12.18150,,,-10.09780158,2.743851771
12.18200,,,-11.92896802,1.217879733
12.18250,,,-11.0133848,0.3022965098
12.18300,,,-16.81207855,-1.528869936
12.18350,,,-37.56529827,-1.528869936
12.18400,,,-64.11721174,2.133462956
12.18450,,,-79.07173772,8.23735111
12.18500,,,-83.03926502,15.25682249
12.18550,,,-91.88990284,21.66590505
12.18600,,,-107.4548176,25.93862676
12.18650,,,-104.4028736,26.24382116
12.18700,,,-66.86396141,21.36071064
12.18750,,,-14.06532888,15.56201689
12.18800,,,19.50605597,14.03604486
12.18850,,,25.91513853,17.69837775
12.18900,,,19.20086156,22.58148827
12.18950,,,9.129446108,24.41265472
12.19000,,,-7.656246316,22.58148827
12.19050,,,-25.35752196,20.13993301
12.19100,,,-25.35752196,18.30876656
12.19150,,,-0.3315805309,16.17240571
12.19200,,,35.68135958,11.28929519
12.19250,,,66.81118916,4.880212625
12.19300,,,93.97349145,-0.6132867133
12.19350,,,123.2721546,-3.970425198
12.19400,,,153.486401,-5.496397237
12.19450,,,180.6487032,-7.327563683
12.19500,,,205.0642559,-8.243146906
12.19550,,,226.12267,-7.327563683
12.19600,,,238.0252519,-6.106786052
12.19650,,,237.1096687,-7.327563683
12.19700,,,225.2070868,-9.769118944
12.19750,,,202.927895,-9.158730129
12.19800,,,165.6941773,-5.496397237
12.19850,,,113.5059335,-1.528869936
12.19900,,,57.35016252,-0.002897897924
12.19950,,,10.35022374,0.3022965098
12.20000,,,-23.22116111,0.9126853252
12.20050,,,-43.97438083,3.049046179
12.20100,,,-49.77307458,5.490601441
12.20150,,,-46.11074169,8.542545518
12.20200,,,-49.77307458,11.28929519
12.20250,,,-71.74707193,11.899684
12.20300,,,-103.1820959,10.06851756
12.20350,,,-124.8508989,7.321767887
12.20400,,,-130.3443982,6.100990256
12.20450,,,-124.2405101,6.711379072
12.20500,,,-104.0976791,7.016573479
12.20550,,,-61.06526766,4.880212625
12.20600,,,-3.0783302,2.743851771
12.20650,,,38.42810925,3.049046179
12.20700,,,42.09044214,7.626962295
12.20750,,,17.36969512,13.73085045
12.20800,,,-8.877023947,16.78279453
12.20850,,,-22.9159667,16.17240571
12.20900,,,-26.883494,14.64643367
12.20950,,,-21.08480025,14.95162808
12.21000,,,-5.519885462,14.64643367
12.21050,,,10.35022374,10.37371196
12.21100,,,14.62294545,3.354240587
12.21150,,,12.48658459,-1.223675529
12.21200,,,21.64241682,-1.223675529
12.21250,,,40.5644701,-0.3080923056
12.21300,,,42.70083096,-1.834064344
12.21350,,,11.26580696,-4.580814013
12.21400,,,-39.70165912,-4.275619606
12.21450,,,-88.22756995,-2.44445316
12.21500,,,-126.9872597,-2.749647567
12.21550,,,-153.8443676,-4.886008421
12.21600,,,-155.6755341,-4.886008421
12.21650,,,-128.8184262,-3.054841975
12.21700,,,-92.50029166,-5.496397237
12.21750,,,-63.20162852,-13.12625743
12.21800,,,-33.90296538,-19.53533999
12.21850,,,-2.467941385,-17.70417354
12.21900,,,-3.993913423,-10.98989658
12.21950,,,-74.18862719,-6.41198046
12.22000,,,-191.0780853,-6.41198046
12.22050,,,-288.7402958,-7.937952498
12.22100,,,-332.0779017,-8.243146906
12.22150,,,-341.5389283,-7.022369275
12.22200,,,-347.3376221,-3.970425198
12.22250,,,-349.7791773,0.3022965098
12.22300,,,-338.4869843,2.743851771
12.22350,,,-317.1233757,3.659434994
12.22400,,,-293.6234063,5.795795848
12.22450,,,-262.1883823,10.37371196
12.22500,,,-212.1364995,12.51007282
12.22550,,,-148.6560627,10.06851756
12.22600,,,-87.92237554,7.626962295
12.22650,,,-41.53282557,11.28929519
12.22700,,,-10.09780158,18.61396097
12.22750,,,12.791779,22.27629386
12.22800,,,34.76577635,20.75032183
12.22850,,,59.18132897,19.22434979
12.22900,,,85.12285363,19.52954419
12.22950,,,114.7267112,20.75032183
12.23000,,,147.9929016,22.88668268
12.23050,,,176.3759815,26.85420998
12.23100,,,188.5837578,28.99057083
12.23150,,,191.0253131,23.4970715
12.23200,,,206.8954223,10.98410078
12.23250,,,239.2460295,0.6074909175
12.23300,,,254.2005555,-3.66523079
12.23350,,,214.8304769,-5.496397237
12.23400,,,125.7137098,-9.769118944
12.23450,,,22.86319445,-13.73664624
12.23500,,,-65.94837819,-11.29509098
12.23550,,,-135.2275087,-2.44445316
12.23600,,,-179.7858923,7.626962295
12.23650,,,-190.1625021,14.03604486
12.23700,,,-166.9677271,15.56201689
12.23750,,,-124.2405101,14.34123926
12.23800,,,-76.93537686,14.03604486
12.23850,,,-30.8510213,16.17240571
12.23900,,,4.246335585,18.91915538
12.23950,,,19.50605597,19.22434979
12.24000,,,20.42163919,17.08798893
12.24050,,,27.74630498,14.34123926
12.24100,,,52.467052,12.20487841
12.24150,,,81.76571514,10.06851756
12.24200,,,96.72024112,7.626962295
12.24250,,,97.63582434,6.100990256
12.24300,,,98.55140756,6.100990256
12.24350,,,103.7397125,5.795795848
12.24400,,,104.3501013,4.26982381
12.24450,,,97.33062993,4.26982381
12.24500,,,93.66829704,7.016573479
12.24550,,,104.6552957,10.98410078
12.24600,,,123.2721546,13.73085045
12.24650,,,128.1552651,15.25682249
12.24700,,,106.7916566,16.47760012
12.24750,,,73.83066054,16.78279453
12.24800,,,58.87613456,15.8672113
12.24850,,,76.2722158,15.56201689
12.24900,,,104.9604901,17.08798893
12.24950,,,109.8436006,16.17240571
12.25000,,,78.10338225,9.152934333
12.25050,,,35.07097076,-3.054841975
12.25100,,,11.87619578,-14.95742388
12.25150,,,8.8242517,-22.58728407
12.25200,,,2.720363546,-25.63922814
12.25250,,,-16.81207855,-24.41845051
12.25300,,,-36.95490946,-19.23014558
12.25350,,,-41.53282557,-12.82106302
12.25400,,,-33.90296538,-10.07431335
12.25450,,,-25.35752196,-11.9054798
12.25500,,,-22.00038348,-13.12625743
12.25550,,,-26.883494,-10.98989658
12.25600,,,-44.27957524,-7.937952498
12.25650,,,-71.44187753,-9.463924537
12.25700,,,-94.3314581,-14.95742388
12.25750,,,-99.21456863,-18.61975677
12.25800,,,-83.34445943,-17.39897914
12.25850,,,-53.13021306,-12.82106302
12.25900,,,-19.86402262,-8.243146906
12.25950,,,-0.0263861232,-6.41198046
12.26000,,,-3.0783302,-6.106786052
12.26050,,,-16.50688414,-6.41198046
12.26100,,,-18.03285618,-5.191202829
12.26150,,,-2.467941385,-3.970425198
12.26200,,,15.23333426,-4.275619606
12.26250,,,31.10344346,-4.886008421
12.26300,,,57.96055134,-1.528869936
12.26350,,,100.9929628,6.100990256
12.26400,,,147.6877072,12.51007282
12.26450,,,190.1097299,13.73085045
12.26500,,,236.4992798,12.20487841
12.26550,,,280.1420801,13.42565604
12.26600,,,289.9083012,17.39318334
12.26650,,,249.6226394,20.75032183
12.26700,,,185.2266194,20.44512742
12.26750,,,132.4279868,18.00357216
12.26800,,,94.88907467,15.25682249
12.26850,,,56.4345793,11.28929519
12.26900,,,20.42163919,6.100990256
12.26950,,,-0.0263861232,0.6074909175
12.27000,,,-9.182218354,-4.580814013
12.27050,,,-22.9159667,-8.548341314
12.27100,,,-39.70165912,-10.98989658
12.27150,,,-52.21462984,-11.60028539
12.27200,,,-71.13668312,-9.158730129
12.27250,,,-107.1496232,-4.580814013
12.27300,,,-143.7729522,2.133462956
12.27350,,,-156.5911173,10.06851756
12.27400,,,-158.1170893,17.08798893
12.27450,,,-178.5651146,20.75032183
12.27500,,,-212.1364995,21.36071064
12.27550,,,-222.8183037,21.97109946
12.27600,,,-200.8443064,23.4970715
12.27650,,,-173.0716153,24.10746031
12.27700,,,-151.7080068,23.19187709
12.27750,,,-119.6625939,22.27629386
12.27800,,,-78.4613489,20.75032183
12.27850,,,-64.11721174,16.17240571
12.27900,,,-91.88990284,7.626962295
12.27950,,,-127.2924541,-0.3080923056
12.28000,,,-135.5327031,-4.886008421
12.28050,,,-126.0716765,-6.717174867
12.28100,,,-123.9353157,-8.548341314
12.28150,,,-124.8508989,-7.937952498
12.28200,,,-119.9677883,-2.139258752
12.28250,,,-132.4807591,6.100990256
12.28300,,,-181.9222531,11.59448959
12.28350,,,-232.2793304,11.59448959
12.28400,,,-215.7988324,9.152934333
12.28450,,,-113.2535114,7.626962295
12.28500,,,22.55800005,6.100990256
12.28550,,,128.4604595,4.880212625
12.28600,,,179.4279256,4.575018218
12.28650,,,180.6487032,4.26982381
12.28700,,,142.1942079,2.438657364
12.28750,,,86.03843685,-0.3080923056
12.28800,,,51.55146878,-0.6132867133
12.28850,,,62.23327305,0.9126853252
12.28900,,,96.72024112,-0.002897897924
12.28950,,,114.4215168,-3.66523079
12.29000,,,108.3176286,-6.41198046
12.29050,,,107.096851,-5.801591644
12.29100,,,128.1552651,-3.054841975
12.29150,,,149.8240681,-0.6132867133
12.29200,,,149.2136792,1.217879733
12.29250,,,137.9214862,3.659434994
12.29300,,,139.1422638,5.185407033
12.29350,,,149.5188737,7.626962295
12.29400,,,152.8760121,11.59448959
12.29450,,,154.4019842,14.03604486
12.29500,,,168.1357325,10.37371196
12.29550,,,176.6811759,2.438657364
12.29600,,,144.3305687,-3.66523079
12.29650,,,71.99949409,-4.580814013
12.29700,,,5.161918808,-6.106786052
12.29750,,,-25.96791078,-11.60028539
12.29800,,,-39.09127031,-15.26261828
12.29850,,,-59.23410122,-10.68470217
12.29900,,,-87.31198673,-1.528869936
12.29950,,,-115.6950666,3.964629402
12.30000,,,-145.2989242,3.049046179
12.30050,,,-167.2729215,-0.918481121
12.30100,,,-160.2534502,-3.66523079
12.30150,,,-128.8184262,-4.580814013
12.30200,,,-112.6431226,-1.834064344
12.30250,,,-132.1755647,5.490601441
12.30300,,,-153.8443676,14.03604486
12.30350,,,-135.8378976,19.52954419
12.30400,,,-85.17562587,20.13993301
12.30450,,,-37.26010386,18.61396097
12.30500,,,-2.162746977,15.56201689
12.30550,,,35.98655399,10.67890637
12.30600,,,75.35663258,6.711379072
12.30650,,,93.97349145,5.795795848
12.30700,,,88.1747977,4.880212625
12.30750,,,85.12285363,0.3022965098
12.30800,,,104.9604901,-6.41198046
12.30850,,,139.1422638,-6.41198046
12.30900,,,168.4409269,1.523074141
12.30950,,,186.7525914,9.458128741
12.31000,,,196.8240068,10.37371196
12.31050,,,198.0447845,5.490601441
12.31100,,,191.3305075,2.438657364
12.31150,,,184.0058417,4.575018218
12.31200,,,182.4798697,10.37371196
12.31250,,,180.9538976,15.25682249
12.31300,,,168.7461213,18.00357216
12.31350,,,146.4669296,18.30876656
12.31400,,,129.0708483,17.08798893
12.31450,,,124.4929322,17.08798893
12.31500,,,121.1357937,19.52954419
12.31550,,,103.4345181,22.58148827
12.31600,,,75.96702139,22.58148827
12.31650,,,62.23327305,18.30876656
12.31700,,,71.99949409,12.20487841
12.31750,,,83.29168718,6.711379072
12.31800,,,68.3371612,1.828268548
12.31850,,,27.13591616,-3.054841975
12.31900,,,-9.487412762,-4.275619606
12.31950,,,-15.59130092,-1.528869936
12.32000,,,2.720363546,2.133462956
12.32050,,,15.23333426,2.438657364
12.32100,,,-0.0263861232,-1.223675529
12.32150,,,-36.03932623,-5.496397237
12.32200,,,-74.18862719,-8.853535721
12.32250,,,-113.2535114,-10.98989658
12.32300,,,-162.389811,-11.29509098
12.32350,,,-213.9676659,-7.327563683
12.32400,,,-241.4351626,0.3022965098
12.32450,,,-236.2468577,7.321767887
12.32500,,,-216.1040268,10.06851756
12.32550,,,-193.5196406,8.23735111
12.32600,,,-155.9807285,6.406184664
12.32650,,,-96.16262455,8.23735111
12.32700,,,-43.05879761,12.51007282
12.32750,,,-30.54582689,15.25682249
12.32800,,,-54.6561851,13.42565604
12.32850,,,-80.29251535,8.847739925
12.32900,,,-85.78601469,3.964629402
12.32950,,,-76.01979364,1.217879733
12.33000,,,-60.76007326,-0.6132867133
12.33050,,,-44.27957524,0.3022965098
12.33100,,,-29.32504926,3.964629402
12.33150,,,-14.67571769,7.932156702
12.33200,,,9.739834923,8.847739925
12.33250,,,47.27874707,6.406184664
12.33300,,,82.68129836,4.575018218
12.33350,,,102.8241293,3.964629402
12.33400,,,110.4539895,2.438657364
12.33450,,,109.2332118,-0.6132867133
12.33500,,,90.00596415,-3.970425198
12.33550,,,55.21380167,-7.327563683
12.33600,,,29.88266583,-9.463924537
12.33650,,,30.18786024,-6.717174867
12.33700,,,37.51252602,3.049046179
12.33750,,,29.88266583,13.73085045
12.33800,,,14.92813985,18.30876656
12.33850,,,11.57100137,16.17240571
12.33900,,,16.7593063,11.899684
12.33950,,,13.70736222,7.626962295
12.34000,,,1.499585915,1.217879733
12.34050,,,-16.81207855,-7.022369275
12.34100,,,-53.74060188,-10.37950776
12.34150,,,-117.8314275,-7.022369275
12.34200,,,-189.8573077,-1.834064344
12.34250,,,-238.0780241,0.6074909175
12.34300,,,-248.1494396,1.828268548
12.34350,,,-221.9027205,2.133462956
12.34400,,,-164.5261719,-0.3080923056
12.34450,,,-94.3314581,-3.66523079
12.34500,,,-49.77307458,-2.139258752
12.34550,,,-55.26657392,4.880212625
12.34600,,,-89.75354199,10.67890637
12.34650,,,-113.5587058,12.51007282
12.34700,,,-112.0327337,14.95162808
12.34750,,,-99.21456863,20.44512742
12.34800,,,-82.4288762,19.8347386
12.34850,,,-50.38346339,6.406184664
12.34900,,,8.213862885,-12.21067421
12.34950,,,86.03843685,-22.89247848
12.35000,,,155.3175674,-20.75611762
12.35050,,,182.1746753,-11.9054798
12.35100,,,154.4019842,-2.44445316
12.35150,,,102.5189349,5.795795848
12.35200,,,75.05143817,14.03604486
12.35250,,,86.95402007,18.91915538
12.35300,,,109.8436006,19.22434979
12.35350,,,112.5903503,14.64643367
12.35400,,,94.58388026,6.711379072
12.35450,,,66.50599476,-0.918481121
12.35500,,,28.05149939,-4.886008421
12.35550,,,-20.47441144,-3.970425198
12.35600,,,-64.72760056,-2.139258752
12.35650,,,-89.14315317,-3.054841975
12.35700,,,-92.19509725,-6.717174867
12.35750,,,-79.07173772,-8.548341314
12.35800,,,-51.60424102,-7.937952498
12.35850,,,-16.20168973,-6.717174867
12.35900,,,13.40216782,-6.717174867
12.35950,,,33.23980432,-7.937952498
12.36000,,,52.77224641,-8.853535721
12.36050,,,71.38910528,-7.63275809
12.36100,,,72.60988291,-3.970425198
12.36150,,,52.16185759,-0.3080923056
12.36200,,,32.6294155,0.6074909175
12.36250,,,37.20733162,1.828268548
12.36300,,,56.4345793,5.490601441
12.36350,,,61.92807864,10.98410078
12.36400,,,42.70083096,11.899684
12.36450,,,12.791779,9.458128741
12.36500,,,-9.487412762,9.458128741
12.36550,,,-17.11727295,14.64643367
12.36600,,,-11.62377362,18.00357216
12.36650,,,-0.9419693463,14.03604486
12.36700,,,3.025557954,7.321767887
12.36750,,,-4.604302239,4.26982381
12.36800,,,-17.42246736,3.354240587
12.36850,,,-27.18868841,-0.3080923056
12.36900,,,-40.92243676,-4.580814013
12.36950,,,-73.27304397,-1.834064344
12.37000,,,-121.188566,7.932156702
12.37050,,,-164.8313663,17.69837775
12.37100,,,-189.8573077,19.22434979
12.37150,,,-202.065084,13.73085045
12.37200,,,-210.9157218,3.964629402
12.37250,,,-206.9481945,-5.496397237
12.37300,,,-173.9871985,-11.9054798
12.37350,,,-117.8314275,-11.29509098
12.37400,,,-68.38993345,-6.106786052
12.37450,,,-43.97438083,-0.918481121
12.37500,,,-30.24063249,2.743851771
12.37550,,,-3.0783302,6.711379072
12.37600,,,33.23980432,9.458128741
12.37650,,,47.58394148,7.321767887
12.37700,,,25.30474972,2.133462956
12.37750,,,-7.351051908,-0.3080923056
12.37800,,,-12.84455125,3.049046179
12.37850,,,14.92813985,7.932156702
12.37900,,,49.10991352,10.67890637
12.37950,,,63.45405068,10.67890637
12.38000,,,51.85666319,9.458128741
12.38050,,,17.36969512,7.626962295
12.38100,,,-33.59777097,5.490601441
12.38150,,,-82.12368179,3.964629402
12.38200,,,-97.38340218,0.9126853252
12.38250,,,-74.18862719,-3.66523079
12.38300,,,-46.11074169,-5.191202829
12.38350,,,-47.33151932,-0.6132867133
12.38400,,,-71.44187753,5.490601441
12.38450,,,-89.44834758,5.185407033
12.38500,,,-98.60417981,-0.3080923056
12.38550,,,-123.6301212,-1.528869936
12.38600,,,-173.0716153,6.406184664
12.38650,,,-216.7144156,18.30876656
12.38700,,,-221.9027205,26.24382116
12.38750,,,-181.3118643,28.07498761
12.38800,,,-97.993791,25.02304353
12.38850,,,27.13591616,17.69837775
12.38900,,,173.3240375,7.932156702
12.38950,,,283.4992186,-0.6132867133
12.39000,,,309.1355489,-6.41198046
12.39050,,,263.6615821,-10.37950776
12.39100,,,213.9148937,-12.82106302
12.39150,,,208.7265887,-13.73664624
12.39200,,,235.5836966,-14.34703506
12.39250,,,250.843417,-15.8730071
12.39300,,,233.7525302,-13.73664624
12.39350,,,199.5707565,-3.66523079
12.39400,,,169.6617046,9.458128741
12.39450,,,146.1617352,16.78279453
12.39500,,,116.5578776,14.64643367
12.39550,,,73.83066054,8.542545518
12.39600,,,29.57747142,3.049046179
12.39650,,,0.2788082845,-3.970425198
12.39700,,,-12.53935684,-10.68470217
12.39750,,,-36.34452064,-11.9054798
12.39800,,,-107.1496232,-5.801591644
12.39850,,,-231.6689416,2.133462956
12.39900,,,-354.6622879,6.100990256
12.39950,,,-380.9090069,7.016573479
12.40000,,,-254.5585221,6.711379072
12.40050,,,-22.61077229,5.795795848
12.40100,,,192.8564795,5.185407033
12.40150,,,297.232967,7.626962295
12.40200,,,293.8758285,11.59448959
12.40250,,,253.5901667,12.51007282
12.40300,,,231.9213637,10.98410078
12.40350,,,230.7005861,12.51007282
12.40400,,,225.5122812,18.61396097
12.40450,,,204.7590614,23.19187709
12.40500,,,170.8824822,20.13993301
12.40550,,,128.1552651,13.42565604
12.40600,,,79.62935429,11.28929519
12.40650,,,33.54499872,15.25682249
12.40700,,,-0.6367749386,20.44512742
12.40750,,,-19.25363381,23.4970715
12.40800,,,-23.83154992,24.71784913
12.40850,,,-16.50688414,27.4645988
12.40900,,,-1.857552569,30.51654287
12.40950,,,9.739834923,30.82173728
12.41000,,,13.70736222,25.93862676
12.41050,,,18.59047275,18.91915538
12.41100,,,37.51252602,14.64643367
12.41150,,,70.16832765,14.64643367
12.41200,,,101.908546,14.95162808
12.41250,,,117.1682664,10.37371196
12.41300,,,112.2851559,3.354240587
12.41350,,,90.92154737,-2.139258752
12.41400,,,57.04496812,-2.139258752
12.41450,,,21.03202801,2.133462956
12.41500,,,-2.773135793,7.626962295
12.41550,,,-11.92896802,13.73085045
12.41600,,,-22.9159667,18.00357216
12.41650,,,-52.82501866,18.91915538
12.41700,,,-93.11068047,14.95162808
12.41750,,,-112.3379282,4.880212625
12.41800,,,-90.0587364,-9.158730129
12.41850,,,-41.22763116,-23.50286729
12.41900,,,-0.0263861232,-31.43792189
12.41950,,,12.48658459,-30.82753308
12.42000,,,3.330752362,-25.94442255
12.42050,,,-11.31857921,-21.36650644
12.42100,,,-25.35752196,-16.48339591
12.42150,,,-37.26010386,-9.158730129
12.42200,,,-40.00685353,-1.528869936
12.42250,,,-24.44193874,1.523074141
12.42300,,,2.109974731,-2.139258752
12.42350,,,18.59047275,-7.327563683
12.42400,,,11.57100137,-9.463924537
12.42450,,,-7.961440723,-8.548341314
12.42500,,,-20.77960585,-6.717174867
12.42550,,,-23.52635552,-4.886008421
12.42600,,,-29.63024367,-2.139258752
12.42650,,,-49.46788017,1.523074141
12.42700,,,-75.71459923,3.659434994
12.42750,,,-89.44834758,2.743851771
12.42800,,,-77.85096009,0.3022965098
12.42850,,,-48.85749136,-1.223675529
12.42900,,,-26.57829959,0.3022965098
12.42950,,,-29.32504926,3.354240587
12.43000,,,-48.55229695,4.575018218
12.43050,,,-61.06526766,2.133462956
12.43100,,,-59.84449003,-3.360036383
12.43150,,,-61.67565648,-6.41198046
12.43200,,,-81.51329298,-3.970425198
12.43250,,,-113.8639002,1.523074141
12.43300,,,-144.6885354,6.406184664
12.43350,,,-166.3573383,11.899684
12.43400,,,-171.8508377,21.36071064
12.43450,,,-153.5391732,33.56848695
12.43500,,,-117.8314275,42.11393036
12.43550,,,-89.75354199,43.334708
12.43600,,,-87.00679232,40.89315273
12.43650,,,-97.38340218,38.45159747
12.43700,,,-95.24704133,34.78926458
12.43750,,,-69.91590549,27.15940439
12.43800,,,-27.79907722,17.69837775
12.43850,,,21.33722242,10.37371196
12.43900,,,65.89560594,6.100990256
12.43950,,,91.83713059,0.9126853252
12.44000,,,91.83713059,-7.022369275
12.44050,,,74.74624376,-16.17820151
12.44100,,,50.33069115,-23.8080617
12.44150,,,19.50605597,-29.60675544
12.44200,,,-10.09780158,-31.7431163
12.44250,,,-14.67571769,-29.60675544
12.44300,,,24.38916649,-23.8080617
12.44350,,,87.56440889,-17.70417354
12.44400,,,126.0189043,-13.73664624
12.44450,,,110.7591839,-11.60028539
12.44500,,,56.12938489,-9.769118944
12.44550,,,-0.3315805309,-5.801591644
12.44600,,,-33.29257656,-0.3080923056
12.44650,,,-44.27957524,4.575018218
12.44700,,,-49.77307458,5.490601441
12.44750,,,-60.14968444,2.133462956
12.44800,,,-65.64318378,-2.749647567
12.44850,,,-48.55229695,-4.580814013
12.44900,,,-7.656246316,-3.360036383
12.44950,,,34.76577635,-0.6132867133
12.45000,,,57.04496812,2.438657364
12.45050,,,58.26574575,4.26982381
12.45100,,,50.02549674,3.659434994
12.45150,,,38.73330365,0.6074909175
